case:concept:name;concept:name;concept:flops;concept:operation;concept:kernel;timestamp:start;timestamp:end
algorithm2_13;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084794733e9;1.675790084797108e9
algorithm2_13;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084797108e9;1.675790084797386e9
algorithm2_13;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084797386e9;1.675790084798972e9
algorithm2_13;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084798972e9;1.675790084799258e9
algorithm2_13;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084799258e9;1.675790084799449e9
algorithm2_13;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084799449e9;1.675790084799479e9
algorithm2_13;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.675790084799479e9;1.675790084799487e9
algorithm2_13;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.675790084799487e9;1.675790084799501e9
algorithm3_12;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084805805e9;1.675790084807105e9
algorithm3_12;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084807105e9;1.675790084807807e9
algorithm3_12;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084807807e9;1.675790084808074e9
algorithm3_12;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084808074e9;1.675790084808257e9
algorithm3_12;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084808257e9;1.675790084808387e9
algorithm3_12;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084808387e9;1.6757900848084e9
algorithm3_12;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.6757900848084e9;1.675790084808405e9
algorithm3_12;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.675790084808405e9;1.675790084808412e9
algorithm5_11;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084813521e9;1.675790084814921e9
algorithm5_11;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084814921e9;1.675790084815553e9
algorithm5_11;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084815553e9;1.675790084815741e9
algorithm5_11;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084815741e9;1.675790084815999e9
algorithm5_11;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084815999e9;1.675790084816137e9
algorithm5_11;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084816137e9;1.675790084816149e9
algorithm5_11;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.675790084816149e9;1.675790084816155e9
algorithm5_11;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.675790084816155e9;1.675790084816161e9
algorithm6_11;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084821285e9;1.675790084822562e9
algorithm6_11;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084822562e9;1.675790084823233e9
algorithm6_11;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084823233e9;1.675790084823521e9
algorithm6_11;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084823521e9;1.675790084823721e9
algorithm6_11;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084823721e9;1.675790084823732e9
algorithm6_11;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084823732e9;1.675790084823859e9
algorithm6_11;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.675790084823859e9;1.675790084823865e9
algorithm6_11;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.675790084823865e9;1.675790084823871e9
algorithm5_10;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084829199e9;1.675790084830521e9
algorithm5_10;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084830521e9;1.675790084831228e9
algorithm5_10;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084831228e9;1.675790084831416e9
algorithm5_10;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084831416e9;1.675790084831665e9
algorithm5_10;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084831665e9;1.675790084831796e9
algorithm5_10;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084831796e9;1.675790084831807e9
algorithm5_10;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.675790084831807e9;1.675790084831812e9
algorithm5_10;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.675790084831812e9;1.675790084831819e9
algorithm7_12;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084839405e9;1.675790084840742e9
algorithm7_12;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084840742e9;1.675790084841367e9
algorithm7_12;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084841367e9;1.675790084841543e9
algorithm7_12;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml3);1.675790084841543e9;1.675790084841561e9
algorithm7_12;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml4);1.675790084841561e9;1.675790084841736e9
algorithm7_12;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml4);1.675790084841736e9;1.675790084841867e9
algorithm7_12;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml4, ml3);1.675790084841867e9;1.675790084841872e9
algorithm7_12;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml4, ml3);1.675790084841872e9;1.675790084841879e9
algorithm6_10;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084844017e9;1.675790084845394e9
algorithm6_10;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084845394e9;1.675790084846055e9
algorithm6_10;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084846055e9;1.675790084846214e9
algorithm6_10;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084846214e9;1.67579008484639e9
algorithm6_10;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.67579008484639e9;1.675790084846398e9
algorithm6_10;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084846398e9;1.675790084846525e9
algorithm6_10;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.675790084846525e9;1.67579008484653e9
algorithm6_10;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.67579008484653e9;1.675790084846536e9
algorithm8_10;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084848644e9;1.675790084849948e9
algorithm8_10;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084849948e9;1.675790084850578e9
algorithm8_10;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084850578e9;1.675790084850765e9
algorithm8_10;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084850765e9;1.675790084850925e9
algorithm8_10;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084850925e9;1.675790084850934e9
algorithm8_10;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084850934e9;1.67579008485106e9
algorithm8_10;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.67579008485106e9;1.675790084851065e9
algorithm8_10;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.675790084851065e9;1.675790084851071e9
algorithm1_14;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084853173e9;1.67579008485447e9
algorithm1_14;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.67579008485447e9;1.675790084854666e9
algorithm1_14;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084854666e9;1.675790084855328e9
algorithm1_14;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084855328e9;1.675790084855487e9
algorithm1_14;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084855487e9;1.675790084855495e9
algorithm1_14;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084855495e9;1.675790084855616e9
algorithm1_14;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.675790084855616e9;1.675790084855622e9
algorithm1_14;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.675790084855622e9;1.675790084855628e9
algorithm0_11;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084857761e9;1.675790084859034e9
algorithm0_11;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084859034e9;1.675790084859662e9
algorithm0_11;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084859662e9;1.675790084859833e9
algorithm0_11;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084859833e9;1.675790084859954e9
algorithm0_11;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084859954e9;1.675790084860135e9
algorithm0_11;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084860135e9;1.675790084860151e9
algorithm0_11;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.675790084860151e9;1.675790084860159e9
algorithm0_11;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.675790084860159e9;1.675790084860166e9
algorithm7_13;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084865184e9;1.675790084866487e9
algorithm7_13;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084866487e9;1.675790084867133e9
algorithm7_13;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084867133e9;1.675790084867309e9
algorithm7_13;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml3);1.675790084867309e9;1.67579008486733e9
algorithm7_13;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml4);1.67579008486733e9;1.675790084867596e9
algorithm7_13;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml4);1.675790084867596e9;1.67579008486773e9
algorithm7_13;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml4, ml3);1.67579008486773e9;1.675790084867735e9
algorithm7_13;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml4, ml3);1.675790084867735e9;1.675790084867741e9
algorithm1_11;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084872842e9;1.675790084874157e9
algorithm1_11;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084874157e9;1.675790084874369e9
algorithm1_11;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084874369e9;1.67579008487501e9
algorithm1_11;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.67579008487501e9;1.675790084875269e9
algorithm1_11;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084875269e9;1.67579008487528e9
algorithm1_11;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.67579008487528e9;1.675790084875405e9
algorithm1_11;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.675790084875405e9;1.67579008487541e9
algorithm1_11;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.67579008487541e9;1.675790084875417e9
algorithm2_10;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084880566e9;1.675790084881881e9
algorithm2_10;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.675790084881881e9;1.675790084882084e9
algorithm2_10;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084882084e9;1.675790084882763e9
algorithm2_10;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084882763e9;1.675790084882923e9
algorithm2_10;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084882923e9;1.675790084883047e9
algorithm2_10;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084883047e9;1.675790084883056e9
algorithm2_10;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.675790084883056e9;1.675790084883061e9
algorithm2_10;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.675790084883061e9;1.675790084883068e9
algorithm0_14;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084889061e9;1.675790084890342e9
algorithm0_14;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084890342e9;1.675790084891046e9
algorithm0_14;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084891046e9;1.675790084891208e9
algorithm0_14;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084891208e9;1.67579008489133e9
algorithm0_14;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.67579008489133e9;1.675790084891522e9
algorithm0_14;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084891522e9;1.67579008489153e9
algorithm0_14;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.67579008489153e9;1.675790084891538e9
algorithm0_14;trsv_2.25e+04;2.25e+04;tmp24 = (L15^-T tmp23);trsv!('L', 'T', 'N', ml3, ml4);1.675790084891538e9;1.675790084891545e9
algorithm8_12;LAPACK.potrf_3.33e+08;3.33e+08;(L2 L2^T) = M;LAPACK.potrf!('L', ml1);1.675790084897176e9;1.675790084898459e9
algorithm8_12;trsm_1.5e+08;1.5e+08;tmp12 = (L2^-1 X);trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);1.675790084898459e9;1.67579008489919e9
algorithm8_12;trsv_1e+06;1e+06;tmp68 = (L2^-1 y);trsv!('L', 'N', 'N', ml1, ml2);1.67579008489919e9;1.675790084899373e9
algorithm8_12;syrk_2.25e+07;2.25e+07;tmp14 = (tmp12^T tmp12);syrk!('L', 'T', 1.0, ml0, 0.0, ml3);1.675790084899373e9;1.675790084899538e9
algorithm8_12;gemv_3e+05;3e+05;tmp21 = (tmp12^T tmp68);gemv!('T', 1.0, ml0, ml2, 0.0, ml4);1.675790084899538e9;1.675790084899547e9
algorithm8_12;LAPACK.potrf_1.12e+06;1.12e+06;(L15 L15^T) = tmp14;LAPACK.potrf!('L', ml3);1.675790084899547e9;1.675790084899673e9
algorithm8_12;trsv_2.25e+04;2.25e+04;tmp23 = (L15^-1 tmp21);trsv!('L', 'N', 'N', ml3, ml4);1.675790084899673e9;1.675790084899679e9
